home_elo,away_elo,elo_diff,home_form,away_form,form_diff,neutral,is_wc,home_total_goals,away_total_goals,home_total_xg,away_total_xg,home_total_shots,away_total_shots,home_top_scorer_goals,away_top_scorer_goals,home_total_yellow_cards,away_total_yellow_cards
999.8502153902864,1008.1547256179808,-8.304510227694436,0.5,0.55,-0.050000000000000044,0,0,4.0,0.0,3.8067283904,0.0,30.0,0.0,3.0,0.0,3.0,0.0
982.8434979913865,979.0925785644745,3.7509194269119916,0.4,0.375,0.025000000000000022,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118.1028121354643,907.987951514401,210.11486062106337,0.75,0.2,0.55,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
924.5276938417427,1095.5542647556156,-171.0265709138729,0.3,0.65,-0.35000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095.3798630322838,1094.2265185628455,1.1533444694382524,0.6,0.75,-0.15000000000000002,0,0,13.0,0.0,8.91128704,0.0,48.0,0.0,3.0,0.0,4.0,0.0
950.164703556944,1107.1755817277865,-157.0108781708425,0.3,0.5,-0.2,0,0,3.0,13.0,3.9385379416,8.735856199,46.0,63.0,1.0,3.0,5.0,1.0
1006.4031609495289,979.0041904090843,27.398970540444566,0.55,0.4166666666666667,0.13333333333333336,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896.4016864419756,892.2050338742464,4.196652567729188,0.1,0.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940.3568293714652,970.6471999915343,-30.290370620069098,0.45,0.0,0.45,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957.9876561912291,1014.3528000084657,-56.36514381723657,0.0,1.0,-1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128.1032929526489,1145.9825049799163,-17.879212027267386,0.75,0.6,0.15000000000000002,1,0,10.0,6.0,13.6365929812,8.2310779317,99.0,68.0,3.0,2.0,6.0,3.0
1109.1727179257123,1005.7395523763241,103.43316554938815,0.6,0.5555555555555556,0.0444444444444444,0,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
1033.438740219706,954.342762827543,79.09597739216304,0.5,0.0,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956.6612665354565,996.9404478182313,-40.27918128277474,0.45,0.5,-0.04999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877.3862091189375,965.1846529740681,-87.79844385513059,0.1,0.35714285714285715,-0.2571428571428571,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020.2226983845452,911.2205111972845,109.00218718726069,0.6,0.2,0.39999999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023.4787297155166,967.6815640734799,55.7971656420367,0.55,0.35,0.20000000000000007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074.485654876606,1023.6114092560152,50.87424562059084,0.7,0.6,0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901.0943630584977,994.254512482381,-93.16014942388324,0.2,0.4444444444444444,-0.2444444444444444,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968.3969561132434,951.0463404515383,17.350615661705092,0.45,0.21428571428571427,0.23571428571428574,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010.9915547931332,873.1532378736673,137.8383169194659,0.55,0.0,0.55,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014.7384145563499,1025.7445239324898,-11.006109376139875,0.5625,0.5,0.0625,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971.5167647198671,1145.2112780104817,-173.69451329061462,0.35,0.65,-0.30000000000000004,0,0,3.0,6.0,3.9385379416,8.2310779317,46.0,68.0,1.0,2.0,5.0,3.0
1045.0816888242907,980.2092050397436,64.87248378454717,0.6,0.3333333333333333,0.26666666666666666,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975.4000083814635,973.3925093139443,2.007499067519234,0.25,0.5,-0.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124.9964005913675,1036.0902711437784,88.90612944758914,0.75,0.65,0.09999999999999998,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
1128.8745199220834,1085.8235205648634,43.05099935722001,0.75,0.45,0.3,1,0,10.0,13.0,13.6365929812,8.735856199,99.0,63.0,3.0,3.0,6.0,1.0
955.0700226452182,890.0227124802714,65.0473101649468,0.3,0.15,0.15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952.0333053657988,1022.7962593544205,-70.76295398862169,0.4,0.55,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058.0466722918698,968.2757763689043,89.77089592296545,0.7,0.3,0.39999999999999997,0,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
1069.254957484198,1016.0974011645674,53.15755631963066,0.7,0.5555555555555556,0.14444444444444438,0,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
1078.6831722089762,1025.2695108759406,53.413661333035634,0.75,0.45,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863.8104584645317,1015.213427612899,-151.40296914836722,0.0,0.5555555555555556,-0.5555555555555556,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057.3130193030565,958.4791790511904,98.83384025186615,0.7,0.5,0.19999999999999996,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915.7779581052213,946.4727680525248,-30.694809947303497,0.25,0.3125,-0.0625,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990.3133386442174,942.6998142229583,47.61352442125917,0.4,0.0,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985.2086816538467,936.7948046469161,48.41387700693065,0.4,0.1875,0.21250000000000002,0,0,4.0,0.0,3.8067283904,0.0,30.0,0.0,3.0,0.0,3.0,0.0
1015.6652514766084,896.0980940404808,119.56715743612767,0.65,0.2,0.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044.641031151451,963.4477316306418,81.1932995208092,0.6,0.3,0.3,1,0,2.0,3.0,3.2705338566,3.9385379416,33.0,46.0,2.0,1.0,3.0,5.0
1020.3343342022688,1012.5575662632885,7.776767938980242,0.65,0.4,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032.496024658741,1119.834559103562,-87.33853444482111,0.6,0.65,-0.050000000000000044,1,0,0.0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0
871.6091092143962,1026.7930584607202,-155.183949246324,0.05,0.5,-0.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940.1799716987067,944.4050622085501,-4.225090509843426,0.45,0.25,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946.6072444179471,1016.5962624929759,-69.98901807502887,0.4,0.5,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091.395116821628,1024.0614118259311,67.33370499569696,0.75,0.6,0.15000000000000002,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963.4800883415124,1103.714210698371,-140.23412235685862,0.35,0.75,-0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068.157509079318,932.0997225079977,136.05778657132032,0.7,0.35,0.35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162.9976856049407,940.0468330551441,222.95085254979654,0.85,0.4,0.44999999999999996,1,0,23.0,0.0,20.988442916,0.0,110.0,0.0,9.0,0.0,11.0,0.0
1025.6976996785136,1003.2704704091575,22.427229269356076,0.65,0.5,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127.025313357801,982.6484919178656,144.37682143993538,0.7,0.45,0.24999999999999994,1,0,10.0,0.0,13.6365929812,0.0,99.0,0.0,3.0,0.0,6.0,0.0
1034.9986402016884,1011.9325849096089,23.066055292079568,0.65,0.5,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103.5239437379505,854.9624742514997,248.56146948645085,0.75,0.0,0.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995.0777111984745,1034.782731665075,-39.70502046660056,0.5,0.55,-0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998.1319110254141,951.8906792117458,46.241231813668264,0.5,0.3,0.2,0,0,4.0,3.0,3.8067283904,3.9385379416,30.0,46.0,3.0,1.0,3.0,5.0
1087.6727271291459,1153.280311099707,-65.60758397056111,0.5,0.65,-0.15000000000000002,1,0,13.0,6.0,8.735856199,8.2310779317,63.0,68.0,3.0,2.0,1.0,3.0
1136.2396570459043,1088.5784546071786,47.661202438725695,0.85,0.65,0.19999999999999996,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
1053.878062656615,898.3864004541172,155.49166220249776,0.5,0.25,0.25,0,0,12.0,0.0,7.3127104283,0.0,66.0,0.0,3.0,0.0,5.0,0.0
1056.198083570347,923.8715752753487,132.32650829499835,0.7,0.16666666666666666,0.5333333333333333,1,0,2.0,0.0,3.2705338566,0.0,33.0,0.0,2.0,0.0,3.0,0.0
1024.730780970088,922.6908785897315,102.03990238035658,0.7,0.35,0.35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077.5663529975843,1004.237389117583,73.32896388000131,0.8,0.5,0.30000000000000004,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849.1734150374658,997.8932602638689,-148.7198452264031,0.0,0.4,-0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982.338831307025,1015.1582977372377,-32.81946643021274,0.5,0.5,0.0,0,0,0.0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0
1169.5068041595227,1101.1413202702581,68.36548388926462,0.85,0.65,0.19999999999999996,1,0,23.0,2.0,20.988442916,3.057649911,110.0,41.0,9.0,1.0,11.0,7.0
1049.0042590459918,1109.3130029519843,-60.308743905992515,0.75,0.75,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051.1892634920448,933.537714500562,117.65154899148285,0.7,0.3,0.39999999999999997,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121.1276906126093,1018.0759518400412,103.05173877256811,0.65,0.55,0.09999999999999998,1,0,10.0,0.0,13.6365929812,0.0,99.0,0.0,3.0,0.0,6.0,0.0
1011.7844910235084,988.5461146630572,23.238376360451184,0.55,0.5,0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011.1472215086127,1050.7461900299031,-39.59896852129043,0.55,0.7,-0.1499999999999999,0,0,4.0,2.0,3.8067283904,3.2705338566,30.0,33.0,3.0,2.0,3.0,3.0
938.8753687285472,929.3234688157927,9.551899912754493,0.25,0.2,0.04999999999999999,1,0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0,0.0
1081.977702983687,910.5147344826972,171.46296850098986,0.7,0.15,0.5499999999999999,0,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
1104.0553822500035,938.4314992789315,165.62388297107202,0.65,0.35,0.30000000000000004,1,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
1166.5927421797774,1046.2954787136753,120.2972634661021,0.8,0.75,0.050000000000000044,1,0,23.0,0.0,20.988442916,0.0,110.0,0.0,9.0,0.0,11.0,0.0
971.3290978862967,945.8088656040657,25.520232282231063,0.16666666666666666,0.3,-0.13333333333333333,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.9164631066933,952.3898916227625,48.52657148393075,0.6,0.2777777777777778,0.3222222222222222,0,0,2.0,0.0,1.234112451,0.0,11.0,0.0,1.0,0.0,6.0,0.0
1101.8046267061047,1010.7827031081823,91.02192359792241,0.55,0.5,0.050000000000000044,1,0,10.0,0.0,13.6365929812,0.0,99.0,0.0,3.0,0.0,6.0,0.0
1037.3990157465457,989.5479025783833,47.85111316816244,0.55,0.5,0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030.357034653545,987.6626571437847,42.69437750976033,0.6428571428571429,0.4166666666666667,0.22619047619047622,0,0,15.0,0.0,13.1697023989,0.0,87.0,0.0,2.0,0.0,5.0,0.0
1075.1227344206088,955.2292781552449,119.89345626536397,0.7,0.125,0.575,0,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
917.3697030457755,961.9086853351175,-44.538982289342016,0.15,0.35,-0.19999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027.8494818262682,999.6249317059296,28.224550120338563,0.65,0.45,0.2,0,0,4.0,0.0,3.8067283904,0.0,30.0,0.0,3.0,0.0,3.0,0.0
1051.2910751184481,1034.0439297122475,17.247145406200616,0.7,0.6,0.09999999999999998,1,0,0.0,2.0,0.0,3.2705338566,0.0,33.0,0.0,2.0,0.0,3.0
1112.9623981083573,1161.5971457750045,-48.63474766664717,0.55,0.75,-0.19999999999999996,1,0,10.0,23.0,13.6365929812,20.988442916,99.0,110.0,3.0,9.0,6.0,11.0
1085.1426440954456,959.9962474999512,125.14639659549437,0.75,0.4,0.35,0,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
919.2821408809418,945.2093684804082,-25.92722759946639,0.2,0.1,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.6008371479617,1097.4013828692064,-90.8005457212447,0.55,0.7,-0.1499999999999999,1,0,0.0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0
1119.1947686029062,1105.6233430501768,13.571425552729352,0.8,0.7,0.10000000000000009,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
1013.8349205450716,1108.5680862818003,-94.73316573672878,0.6,0.8,-0.20000000000000007,0,0,2.0,2.0,1.234112451,3.057649911,11.0,41.0,1.0,1.0,6.0,7.0
1041.6336035636366,1119.5765575062737,-77.94295394263713,0.75,0.8,-0.050000000000000044,0,0,4.0,2.0,3.8067283904,3.057649911,30.0,41.0,3.0,1.0,3.0,7.0
1050.547067036946,1159.5110230068394,-108.9639559698935,0.7,0.7,0.0,1,0,0.0,23.0,0.0,20.988442916,0.0,110.0,0.0,9.0,0.0,11.0
935.399436039229,1079.961787531557,-144.56235149232805,0.3,0.75,-0.45,1,0,0.0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0
965.1771040638397,929.092073322121,36.0850307417187,0.4,0.08333333333333333,0.3166666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875.8904982978122,916.3677478989871,-40.47724960117489,0.15,0.25,-0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929.6280682907654,954.2257999327633,-24.597731641997825,0.3,0.3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095.018355660717,1113.3056023402037,-18.28724667948677,0.65,0.6,0.050000000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029.9433333422733,1055.103015689178,-25.159682346904674,0.7,0.7,0.0,0,0,4.0,0.0,3.8067283904,0.0,30.0,0.0,3.0,0.0,3.0,0.0
999.7464788022497,1000.1746231375911,-0.4281443353413579,0.5,0.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027.8441644823688,940.90749462017,86.93666986219876,0.75,0.0,0.75,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,1035.5972550429694,-35.59725504296944,0.5,0.6666666666666666,-0.16666666666666663,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059.1724793676653,1061.6052240537188,-2.432744686053411,0.6,0.65,-0.050000000000000044,0,0,0.0,4.0,0.0,3.0667434502,0.0,28.0,0.0,2.0,0.0,6.0
1122.862790330528,1073.919757094521,48.94303323600707,0.6,0.75,-0.15000000000000002,0,0,0.0,9.0,0.0,8.678369942,0.0,66.0,0.0,2.0,0.0,6.0
986.2150643291915,1000.0,-13.784935670808522,0.375,0.5,-0.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065.771724286589,1002.8264493205983,62.945274965990734,0.55,0.6,-0.04999999999999993,0,0,0.0,2.0,0.0,1.234112451,0.0,11.0,0.0,1.0,0.0,6.0
1013.0569706923342,968.7515621034988,44.30540858883535,0.65,0.4,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862.6301779060339,953.1656012626852,-90.53542335665134,0.1,0.25,-0.15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154.9550743546074,1131.266827727637,23.68824662697034,0.7,0.8,-0.10000000000000009,1,0,23.0,2.0,20.988442916,3.057649911,110.0,41.0,9.0,1.0,11.0,7.0
915.6444115883322,1089.0573944661187,-173.41298287778648,0.07142857142857142,0.75,-0.6785714285714286,1,0,0.0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0
978.6247657976285,926.3038291046674,52.32093669296103,0.5,0.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049.0657532182202,959.5844307190389,89.48132249918126,0.7,0.2,0.49999999999999994,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009.1672283835,986.5315018247493,22.63572655875066,0.6,0.0,0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984.4051685823865,1014.764963269722,-30.359794687335466,0.0,0.6,-0.6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001.809895746805,985.1561386701188,16.653757076686134,0.5,0.4,0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016.0914454117599,998.4575515463705,17.633893865389382,0.5833333333333334,0.5,0.08333333333333337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064.574798078047,952.9099633764736,111.66483470157345,0.65,0.35,0.30000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948.3644400221965,972.5073843332012,-24.142944311004726,0.16666666666666666,0.0,0.16666666666666666,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060.2857439150625,1023.191345875048,37.09439804001454,0.7,0.6666666666666666,0.033333333333333326,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970.8745890051639,1000.712580305738,-29.837991300574117,0.3333333333333333,0.5,-0.16666666666666669,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098.494518539191,972.4206866285922,126.07383191059876,0.6,0.45,0.14999999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907.5658153356771,913.5457834985347,-5.979968162857517,0.0625,0.3,-0.2375,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.3828114037613,1097.1359907187739,-105.75317931501263,0.55,0.8,-0.25,0,0,0.0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0
1074.913251722352,942.5715097321686,132.34174199018344,0.65,0.3,0.35000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957.1596409009461,956.4667241187308,0.6929167822153204,0.2857142857142857,0.0,0.2857142857142857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.3307820623876,1024.7867822315873,-24.456000169199683,0.5,0.6428571428571429,-0.1428571428571429,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964.405100236667,1014.2182148957428,-49.813114659075836,0.2857142857142857,0.5714285714285714,-0.2857142857142857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058.6903075585233,1014.4275284099558,44.26277914856746,0.65,0.6666666666666666,-0.016666666666666607,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940.6646654641384,932.3261571310287,8.338508333109644,0.4,0.3,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055.4211183827028,939.4714341843843,115.94968419831855,0.45,0.25,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069.4607873824411,948.0239740720795,121.43681331036169,0.6,0.35,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938.4630839283061,1063.0835059135745,-124.62042198526842,0.3,0.6,-0.3,0,0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0,0.0
1135.7636168532244,1019.4603952703885,116.30322158283593,0.7,0.5,0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028.7455669407639,1066.810311029232,-38.06474408846816,0.5,0.75,-0.25,0,0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0,0.0
1117.287949789892,1072.3048015426034,44.98314824728868,0.7,0.7,0.0,0,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
985.6540788229387,1049.4214973962676,-63.76741857332888,0.45,0.5,-0.04999999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973.4467162049182,954.2986386911955,19.148077513722683,0.55,0.35,0.20000000000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021.4232277034235,985.1079825935377,36.315245109885836,0.5625,0.45,0.11249999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121.2089707676266,1061.0189305718245,60.19004019580211,0.75,0.65,0.09999999999999998,0,0,0.0,9.0,0.0,8.678369942,0.0,66.0,0.0,2.0,0.0,6.0
1012.0266465666004,1027.4642901491818,-15.437643582581359,0.5,0.65,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045.4843089088956,1005.5146676936126,39.96964121528299,0.6,0.55,0.04999999999999993,1,0,1.0,2.0,3.928625529,1.234112451,35.0,11.0,1.0,1.0,7.0,6.0
856.8887207176471,1046.500195739235,-189.61147502158803,0.15,0.55,-0.4,0,0,0.0,4.0,0.0,3.0667434502,0.0,28.0,0.0,2.0,0.0,6.0
996.1544539728943,962.6367746018168,33.51767937107752,0.55,0.4,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074.277507682149,951.1621373739976,123.11537030815145,0.7,0.2,0.49999999999999994,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995.4341337353678,1034.7879377937497,-39.35380405838191,0.5,0.55,-0.050000000000000044,0,0,0.0,2.0,0.0,3.2705338566,0.0,33.0,0.0,2.0,0.0,3.0
958.6239308541094,929.2994597542263,29.324471099883112,0.35,0.15,0.19999999999999998,0,0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0,0.0
1115.0485208765224,985.8408099685612,129.2077109079612,0.6,0.35,0.25,0,0,10.0,0.0,13.6365929812,0.0,99.0,0.0,3.0,0.0,6.0,0.0
1065.5930928128607,1042.9226589877712,22.670433825089503,0.45,0.5,-0.04999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043.7662533825292,1059.2361007665068,-15.469847383977594,0.6,0.6,0.0,1,0,1.0,0.0,3.928625529,0.0,35.0,0.0,1.0,0.0,7.0,0.0
1130.3566505659887,1007.2327232199791,123.12392734600962,0.7,0.5,0.19999999999999996,0,0,2.0,2.0,3.057649911,1.234112451,41.0,11.0,1.0,1.0,7.0,6.0
1058.9000335773144,915.56250114691,143.3375324304044,0.6,0.15,0.44999999999999996,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030.3824101595271,1063.5918549750122,-33.209444815485085,0.55,0.6,-0.04999999999999993,0,0,5.0,9.0,4.2747284715000005,8.678369942,50.0,66.0,1.0,2.0,7.0,6.0
1025.3836997565531,1110.8071512643558,-85.42345150780261,0.7,0.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048.0961265967364,982.1259449323811,65.97018166435532,0.55,0.45,0.10000000000000003,0,0,2.0,0.0,3.2705338566,0.0,33.0,0.0,2.0,0.0,3.0,0.0
972.3608894614257,1049.6157182233176,-77.25482876189187,0.45,0.4,0.04999999999999999,0,0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0,0.0
929.7357536160338,945.0854986597285,-15.349745043694725,0.25,0.35,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108.2784305659663,1097.5168067365648,10.761623829401515,0.6,0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125.25284862692,1044.4336993594131,80.81914926750687,0.65,0.65,0.0,0,0,2.0,1.0,3.057649911,3.928625529,41.0,35.0,1.0,1.0,7.0,7.0
1016.0276693928388,1124.7138684510098,-108.68619905817104,0.65,0.6,0.050000000000000044,0,0,4.0,10.0,3.8067283904,13.6365929812,30.0,99.0,3.0,3.0,3.0,6.0
1012.3365251590478,1058.5686547896228,-46.232129630574946,0.45,0.65,-0.2,1,0,2.0,0.0,1.234112451,0.0,11.0,0.0,1.0,0.0,6.0,0.0
986.6701528888176,1054.040322060732,-67.37016917191443,0.45,0.6,-0.14999999999999997,0,0,0.0,4.0,0.0,3.0667434502,0.0,28.0,0.0,2.0,0.0,6.0
990.6423445636302,1029.320828581309,-38.67848401767867,0.5,0.45,0.04999999999999999,0,0,3.0,2.0,3.9385379416,1.234112451,46.0,11.0,1.0,1.0,5.0,6.0
1136.8252071651464,1053.040388848279,83.78481831686736,0.65,0.65,0.0,0,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
